sentence	label	missing	target
Will it be chillier seven weeks  now  Senegal 	2	from in 	Will it be chillier seven weeks from now in Senegal
Book a reservation for  great grandfather  I at a macaroni pub  CT 	1	my and in 	Book a reservation for my great grandfather and I at a macaroni pub in CT
Give me the schedule  animated movies  the nearest cinema 	6	for at 	Give me the schedule for animated movies at the nearest cinema
What is the weather like in Colorado?	2		What is the weather like in Colorado?
 Red Barchetta by Blind Lemon Jefferson. 	3	Play 	Play Red Barchetta by Blind Lemon Jefferson.
What time is High Tide  Noon showing 	6	at 	What time is High Tide at Noon showing
I need a reservation  6 PM. with a party  10  Sand Lake 	1	for of at 	I need a reservation for 6 PM. with a party of 10 at Sand Lake
 Sweet Black Angel to my Diarios de Bicicleta  	0	Add playlist 	Add Sweet Black Angel to my Diarios de Bicicleta playlist
add this album to my  named Café, Libros 	0	playlist 	add this album to my playlist named Café, Libros
 the track Siberian Khatru on zvooq 	3	Play 	Play the track Siberian Khatru on zvooq
What's the weather like in Saint Regis Falls ND	2		What's the weather like in Saint Regis Falls ND
Play the best music from Klaus Badelt.	3		Play the best music from Klaus Badelt.
 Aprite le finestre to my This Is Earth, Wind & Fire  	0	add playlist 	add Aprite le finestre to my This Is Earth, Wind & Fire playlist
 this artist to spring music 	0	add 	add this artist to spring music
can you find me a showing for Before the Music Dies in one second ?	6		can you find me a showing for Before the Music Dies in one second ?
I'd like to  Miss Congeniality 	5	watch 	I'd like to watch Miss Congeniality
Add Warm and Beautiful to the ironing playlist. 	0		Add Warm and Beautiful to the ironing playlist. 
What's the weather like  Forty Fort 	2	in 	What's the weather like in Forty Fort
 me a popular song by Koichi Domoto 	3	Play 	Play me a popular song by Koichi Domoto
I want to  the TV series Krieg  Chinatown 	5	watch in 	I want to watch the TV series Krieg in Chinatown
my step aunt and I want to go cheese fries at the tavern	1		my step aunt and I want to go cheese fries at the tavern
whats the closest movie house showing Medal  Honor 	6	of 	whats the closest movie house showing Medal of Honor
 this book 1 of 6 points 	4	Rate 	Rate this book 1 of 6 points
Book a reservation for 7 people at The French Laundry on june the 8th, 2029	1		Book a reservation for 7 people at The French Laundry on june the 8th, 2029
put Do You Love Me on  acoustic soul  	0	my playlist 	put Do You Love Me on my acoustic soul playlist
I'd like a table for 7 at ten pm at a cafeteria in AL that serves malaysian food	1		I'd like a table for 7 at ten pm at a cafeteria in AL that serves malaysian food
put this artist into my found them first playlist please	0		put this artist into my found them first playlist please
Let me know the movie times  films  the area. 	6	for in 	Let me know the movie times for films in the area.
What movies are scheduled in the neighbourhood?	6		What movies are scheduled in the neighbourhood?
 song to my Pop Brasil 	0	Add 	Add song to my Pop Brasil
rate Dragons of Spring Dawning 3 stars	4		rate Dragons of Spring Dawning 3 stars
what is the forecast  the  place  sun  january sixth, 2028 within walking distance 	2	for current for on 	what is the forecast for the current place for sun on january sixth, 2028 within walking distance
play Fernando Olvera	3		play Fernando Olvera
please put Linzi Stoppard into my sxsw fresh playlist	0		please put Linzi Stoppard into my sxsw fresh playlist
I want to hear music from the sixties.	3		I want to hear music from the sixties.
I want to hear Ready  Frankenstein Drag Queens  Planet 13 	3	by From 	I want to hear Ready by Frankenstein Drag Queens From Planet 13
 some music on Lastfm 	3	Play 	Play some music on Lastfm
 you put the album onto Cierra La Puerta? 	0	Can 	Can you put the album onto Cierra La Puerta?
This current album deserve 0 points and a best rating of 6	4		This current album deserve 0 points and a best rating of 6
I'd like to hear a track by Theo Keating.	3		I'd like to hear a track by Theo Keating.
Can this song get added to lunchtime?	0		Can this song get added to lunchtime?
put this song on the Chips and Salsa playlist	0		put this song on the Chips and Salsa playlist
What time is High Schools playing	6		What time is High Schools playing
Add Sabrina Salerno to the Grime Instrumentals playlist	0		Add Sabrina Salerno to the Grime Instrumentals playlist
Can you pull up the American  Awards  1975 	5	Music of 	Can you pull up the American Music Awards of 1975
Wish to read the  called The Wizard  Stone Mountain 	5	novel of 	Wish to read the novel called The Wizard of Stone Mountain
What's the weather  Mayotte 	2	in 	What's the weather in Mayotte
what will the weather be  Mu Ko Phetra  Park  Administrative Professionals Day 	2	at National on 	what will the weather be at Mu Ko Phetra National Park on Administrative Professionals Day
 some best selling rave songs 	3	play 	play some best selling rave songs
Is it chilly  Henrieville, Oman 	2	in 	Is it chilly in Henrieville, Oman
 Real World four out of 6 	4	Rate 	Rate Real World four out of 6 
What are the movie schedules  Santikos Theatres? 	6	for 	What are the movie schedules for Santikos Theatres?
What's the weather going to be like here   minute? 	2	in one 	What's the weather going to be like here in one minute?
 the Graduate Faculty Philosophy Journal album 	5	play 	play the Graduate Faculty Philosophy Journal album
I'd like to  this tune to my spotify orchestra cello  	0	add playlist 	I'd like to add this tune to my spotify orchestra cello playlist
Add anti ep to esenciales	0		Add anti ep to esenciales
 this album a five 	4	Rate 	Rate this album a five
 The New Legend of Shaolin video game 	5	Find 	Find The New Legend of Shaolin video game
 a photograph called Sleeping with the Enemy. 	5	Find 	Find a photograph called Sleeping with the Enemy.
Use Pandora to  music  Maki Onaga  the album made in the  	3	play from from nineties 	Use Pandora to play music from Maki Onaga from the album made in the nineties
Give the current book 0 points.	4		Give the current book 0 points.
Find a book called Environment and Behavior.	5		Find a book called Environment and Behavior.
add an album in my playlist In The Name Of Blues	0		add an album in my playlist In The Name Of Blues
search for Space on My Hands	5		search for Space on My Hands
 music from the list Indie Electronics 	3	Play 	Play music from the list Indie Electronics
play music by Helen Ward	3		play music by Helen Ward
 a restaurant with wifi for nine people. 	1	Book 	Book a restaurant with wifi for nine people.
I have four people needing a  reservation. 	1	restaurant 	I have four people needing a restaurant reservation.
Book a restaurant for ten in Exmore at sunset	1		Book a restaurant for ten in Exmore at sunset
book a pizza serving tavern for me   brother 	1	and my 	book a pizza serving tavern for me and my brother
Find the schedule for The Cup Winner at the closest movie house.	6		Find the schedule for The Cup Winner at the closest movie house.
book a gibassier serving tavern  Vermont for nine 	1	in 	book a gibassier serving tavern in Vermont for nine
add How to sos 48 2016 playlist	0		add How to sos 48 2016 playlist
Can you  Fire Escape  the Sky: The Godlike Genius of Scott Walker 	5	find in 	Can you find Fire Escape in the Sky: The Godlike Genius of Scott Walker
add share the well to my epic wall of sound	0		add share the well to my epic wall of sound
use Iheart radio to play eighties music from Hugh Masekela.	3		use Iheart radio to play eighties music from Hugh Masekela.
I need a reservation  Pitcairn Islands  any restaurant joint 	1	in for 	I need a reservation in Pitcairn Islands for any restaurant  joint
book in one hour within walking distance of a restaurant downtown	1		book in one hour within walking distance of a restaurant downtown
Will the weather close  be warmer in Kentucky 	2	by 	Will the weather close by be warmer in Kentucky
Play the 1951 ballad	3		Play the 1951 ballad
put the mike oldfield album onto my La Mejor Música para tus Fiestas playlist	0		put the mike oldfield album onto my La Mejor Música para tus Fiestas playlist
 children of telepathic experiences to the  named baladas románticas 	0	add playlist 	add children of telepathic experiences to the playlist named baladas románticas
Play music by Otis Redding.	3		Play music by Otis Redding.
Play music on Itunes	3		Play music on Itunes
the essay following should only rate two points	4		the essay following should only rate two points
I want to play the game The Celestial Hawk	5		I want to play the game The Celestial Hawk
I need to reserve a seat for one  SD  a brasserie restaurant. 	1	in at 	I need to reserve a seat for one in SD at a brasserie restaurant.  
 Hocus Bogus a 4. 	4	Rate 	Rate Hocus Bogus a 4.
 this novel 4 out of 6 	4	Rate 	Rate this novel 4 out of 6
Play music from the artist Joe Sample	3		Play music from the artist Joe Sample
Where can I book a table close to me in Moon Run at sixteen o'clock that will take three people	1		Where can I book a table close to me in Moon Run at sixteen o'clock that will take three people
 a TV show called Ride the Wind 	5	find 	find a TV show called Ride the Wind
this saga  definitely worth 4 stars. 	4	is 	this saga is definitely worth 4 stars.
add Fish Leong to my I Love My '00's R&B playlist	0		add Fish Leong to my I Love My '00's R&B playlist
Book the Dunbrody Country House Hotel in NE for 8 people.	1		Book the Dunbrody Country House Hotel in NE for 8 people.
I want to add In the Mood to my playlist called My Folksy Love	0		I want to add In the Mood to my playlist called My Folksy Love
 will the weather be like here  September 17, 2040 	2	What on 	What will the weather be like here on September 17, 2040
Give this novel four out of 6 stars.	4		Give this novel four out of 6 stars.
Find a video game called Young.	5		Find a video game called Young.
I want to book a table at The Commons Restaurant in South Pekin New Hampshire for a party of 10 on january the 24th	1		I want to book a table at The Commons Restaurant in South Pekin New Hampshire for a party of 10 on january the 24th
 a food truck that is highly rated  Honduras 	1	Book in 	Book a food truck that is highly rated in Honduras
 some Classical music on Spotify 	3	play 	play some Classical music on Spotify
What is the weather in Deeth	2		What is the weather in Deeth
