sentence	label	missing	target
_ The _ _ _ _ 6 _ 	4	Rate Seventh Decade two of points 	Rate The Seventh Decade two of 6 points
_ Famous to _ _ _ _ _ _ _ 	0	Add my playlist lo que suena new york 	Add Famous to my playlist lo que suena new york
_ _ Phamous 	5	find Phinally 	find Phinally Phamous
find a photograph called XQuery API for Java	5		find a photograph called XQuery API for Java
_ _ _ _ About Animals 	5	show creativity of Wild 	show creativity of Wild About Animals
I'd like to listen to iheart radio's chill out playlist please.	3		I'd like to listen to iheart radio's chill out playlist please.
_ the _ _ _ _ _ Paradise 	5	find soundtrack titled This Side of 	find the soundtrack titled This Side of Paradise
I'm _ _ _ times, _ _ _ _ _ _ _ 11:12. 	6	looking for movie search movies close by that start at 	I'm looking for movie times, search movies close by that start at 11:12.
_ _ _ _ _ the neighborhood 	6	what movies are showing in 	what movies are showing in the neighborhood 
Give this essay 1 out of 6.	4		Give this essay 1 out of 6.
book a restaurant for one in Skillman	1		book a restaurant for one in Skillman
I rate the book Creature in the Teacher 3 stars	4		I rate the book Creature in the Teacher 3 stars
_ _ _ to the _ _ _ 	0	Add Blue Feather Nature Noise playlist 	Add Blue Feather to the Nature Noise playlist
Is it going to be chilly here	2		Is it going to be chilly here
Show Transformers: The Game	5		Show Transformers: The Game
Search for Teenage Mutant Hero Turtles: Fall of the Foot Clan photograph	5		Search for Teenage Mutant Hero Turtles: Fall of the Foot Clan photograph
find Back to Boomtown: Classic Rats Hits, a soundtrack	5		find Back to Boomtown: Classic Rats Hits, a soundtrack
Find a soundtrack called Top Gear Australia.	5		Find a soundtrack called Top Gear Australia.
_ _ album _ _ 	4	Rate this zero stars 	Rate this album  zero stars
_ a _ _ _ _ _ _ _ _ _ playlist. 	0	Add song by Claude VonStroke to the under the surface 	Add a song by Claude VonStroke to the under the surface playlist.
_ _ _ _ _ _ L. _ _ Area? 	2	Is it rainy at the Edward Ryerson Conservation 	Is it rainy at the Edward L. Ryerson Conservation Area?
Will there be a snowstorm in Slick, OR four hours from now?	2		Will there be a snowstorm in Slick, OR four hours from now?
I want to give this album 3 points	4		I want to give this album 3 points
book a table at a churrascaria for august 5 that has parking	1		book a table at a churrascaria for august 5 that has parking
Find the movie schedule for Fox Theatres at supper time.	6		Find the movie schedule for Fox Theatres at supper time.
Rate this novel at 2	4		Rate this novel at 2
find At This Point in Time	5		find At This Point in Time
Please book a restaurant for party of 1 in Seeley Lake on july the fourteenth, 2022.	1		Please book a restaurant for party of 1 in Seeley Lake on july the fourteenth, 2022.
Will it be temperate in Tanana France in a week	2		Will it be temperate in Tanana France in a week
rate the current essay a one	4		rate the current essay a one
what is the weather of Sri Lanka	2		what is the weather of Sri Lanka
Will it hail today in West Point at 11:36:48	2		Will it hail today in West Point at 11:36:48
What's the weather in New Beaver	2		What's the weather in New Beaver
I'd like to find the book called The Years	5		I'd like to find the book called The Years
I want to rate Hostile Waters chronicle book with five out of 6	4		I want to rate Hostile Waters chronicle book with five out of 6
_ _ _ _ 1 _ _ 6 points. 	4	Rate the current novel out of 	Rate the current novel 1 out of 6 points.
I want to know what movies are showing at the nearest movie house.	6		I want to know what movies are showing at the nearest movie house.
_ _ I _ _ _ _ _ Gibraltar: _ _ _ _ 	5	Where can listen to the soundtrack of Britain in the Sun 	Where can I listen to the soundtrack of Gibraltar: Britain in the Sun
_ _ the _ _ _ the _ _ _ 	2	Give me weather forecast for city of Archie 	Give me the weather forecast for the city of Archie
I'd _ _ _ 1 _ _ 6 	4	rate this essay out of 	I'd rate this essay 1 out of 6
need a table at a highly rated restaurant within walking distance from downtown for luisa and I	1		need a table at a highly rated restaurant within walking distance from downtown for luisa and I
_ _ are _ around _ 	6	What films playing here 	What films are playing around here
Book a table at Central Grocery on Mar. 22nd, 2020	1		Book a table at Central Grocery on Mar. 22nd, 2020
I need a table for ten on april the eighteenth, 2030	1		I need a table for ten on april the eighteenth, 2030
_ _ _ _ the _ _ _ _ _ 	3	in Google Music play top singles released in 1972 	in Google Music play the top singles released in 1972
_ _ _ _ to the _ 	5	show creativity of Sing Dawn 	show creativity of Sing to the Dawn
_ _ _ _ a Tall _ Stranger _ _ _ _ 	6	Is You Will Meet Dark at Bow Tie Cinemas 	Is You Will Meet a Tall Dark Stranger at Bow Tie Cinemas
Where can I get movie schedule	6		Where can I get movie schedule
_ it _ _ _ Vermont? 	2	Will be colder in 	Will it be colder in Vermont?
What's _ _ _ _ _ _ _ Prairie, _ _ 07:08:02 am? 	2	the weather going to be in Parkers VA at 	What's the weather going to be in Parkers Prairie, VA at 07:08:02 am?
Is it going to be foggy in Box Elder, Rhode Island	2		Is it going to be foggy in Box Elder, Rhode Island
Play some music from 2011 on lastfm 	3		Play some music from 2011 on lastfm 
what is the current place forecast	2		what is the current place forecast
_ a _ _ connie _ _ _ _ _ _ _ _ _ _ 	1	book brasserie for scott and madeline in Northern Mariana Islands in eleven hours 	book a brasserie for connie scott and madeline in Northern Mariana Islands in eleven hours
_ _ _ to _ temperate _ _ _ _ Washington 	2	Is it going be at six am in 	Is it going to be temperate at six am in Washington
_ _ _ _ _ the _ _ house? 	6	What movies are playing at closest movie 	What movies are playing at the closest movie house?
_ _ riveting 	3	Play playlist 	Play playlist riveting 
Play some chant music from 2008.	3		Play some chant music from 2008.
_ _ _ a _ _ rating. 	4	Give this novel two star 	Give this novel a two star rating.
Play me a symphony by Ricky Bell	3		Play me a symphony by Ricky Bell
_ _ a _ _ 	1	Find me creole restaurant 	Find me a creole restaurant
Will there be a lot of wind far away from here on Sep. the twenty-third, 2021	2		Will there be a lot of wind far away from here on Sep. the twenty-third, 2021
_ _ Pink _ Trapp _ _ _ 	3	Play Cherry by Mendoza on Iheart 	Play Cherry Pink by Trapp Mendoza on Iheart
_ a _ _ Satanta _ _ _ _ northeastern _ _ 	1	Book restaurant in that has highly rated for 10 	Book a restaurant in Satanta that has highly rated northeastern for 10
Play music on pandora	3		Play music on pandora
Buy novel Brokeback Mountain	5		Buy novel Brokeback Mountain
Find a reservation for a tea house in Lorain	1		Find a reservation for a tea house in Lorain
_ _ _ _ _ _ 4 _ _ a _ _ _ 	2	Tell me the weather forecast in years and half in GA 	Tell me the weather forecast in 4 years and a half in GA
_ to _ _ 	3	listen Vertexguy track 	listen to Vertexguy track
_ a _ _ 1 _ _ _ 	1	Book reservation for on march 17 	Book a reservation for 1 on march 17
_ _ Ben _ _ 	3	play Party on Slacker 	play Party Ben on Slacker
I _ _ _ 3 points. 	4	rate Monster Mythology 	I rate Monster Mythology 3 points.
_ _ Alfonzo Larrain _ _ 	3	play Luis from 1995 	play Luis Alfonzo Larrain from 1995
give this textbook 0 of 6 stars	4		give this textbook 0 of 6 stars
what time is One Night Stand showing at Cineplex Odeon Corporation	6		what time is One Night Stand showing at Cineplex Odeon Corporation
_ the _ _ _ _ KS. 	1	Book City Tavern in Holiday 	Book the City Tavern in Holiday KS.
_ _ schedule 	6	show movie 	show movie schedule
What animated movies are there nearby?	6		What animated movies are there nearby?
Play me a song from 1976 by Bennie Moten	3		Play me a song from 1976 by Bennie Moten
_ _ _ music. 	3	Play some Game 	Play some Game music.
_ top-50 _ _ _ _ Caron 	3	Play eighties theme from Alain 	Play top-50 eighties theme from Alain Caron
_ some _ _ _ maritza's _ _ _ 	0	Add patrick stump to disco fever list 	Add some patrick stump to maritza's disco fever list
_ _ _ to _ _ Stormzy 	0	Add elastic love This Is 	Add elastic love to This Is Stormzy
add Butterfly House to nu metal	0		add Butterfly House to nu metal
Search for Chasing Fortune a TV series.	5		Search for Chasing Fortune a TV series.
_ _ _ _ _ ami koshimizu 	3	Play Songs Of Heaven by 	Play Songs Of Heaven by ami koshimizu
Find me a table for me and my grandkid in Union Square Cafe	1		Find me a table for me and my grandkid in Union Square Cafe
_ _ Mr. _ _ twelve _ _ _ 	6	Is Goodbye Chips showing minutes from now 	Is Goodbye Mr. Chips showing twelve minutes from now
Please find the movie Dancing Girl	5		Please find the movie Dancing Girl
_ _ _ to _ _ _ _ 8 _ 	2	is it going be hot here in years 	is it going to be hot here in 8 years 
_ _ _ Story _ next _ _ _ _ 	6	when is Our showing at North American Cinemas 	when is Our Story showing next at North American Cinemas
_ Some _ _ _ _ Are...The _ _ 	5	find of My Best Friends Piano Players 	find Some of My Best Friends Are...The Piano Players
add Bossa Nova Soul Samba to my jukebox boogie rhythm & blues playlist	0		add Bossa Nova Soul Samba to my jukebox boogie rhythm & blues playlist
_ some _ _ _ _ _ _ Spotify. 	3	Play amber kuo from the eighties on 	Play some amber kuo from the eighties on Spotify.
book a Steinway St place for 8 that is close	1		book a Steinway St place for 8 that is close
Play the most popular 1956 record.	3		Play the most popular 1956 record.
_ _ the _ _ _ Delaware 	2	What is weather forecast in 	What is the weather forecast in Delaware
Find the Hopeless Romantic photograph	5		Find the Hopeless Romantic photograph
_ _ _ _ _ _ _ a 4 	4	rate the book chronicle The Obama Nation 	rate the book chronicle The Obama Nation a 4
_ a _ _ _ _ the _ _ _ _ _ I 	1	Find table close by in downtown area for sherri and 	Find a table close by in the downtown area for sherri and I
_ _ _ a 4 	4	Rate this novel 	Rate this novel a 4
I _ _ _ _ _ _ _ a _ 	4	this this current essay should be rated three 	I this this current essay should be rated a three
I'd _ _ _ _ a _ _ _ 	1	like to eat at pub in Arkport 	I'd like to eat at a pub in Arkport
_ a _ _ _ _ 1 	1	Book restaurant in Bouchon for 	Book a restaurant in Bouchon for 1
rate This Is How You Die chronicle a one	4		rate This Is How You Die chronicle a one
What is the movie schedule at Douglas Theatre Company	6		What is the movie schedule at Douglas Theatre Company
Give The Crisis, one / 6 points	4		Give The Crisis, one / 6 points
_ _ _ _ _ Folk _ Kids _ 	0	Put this artist on my for playlist 	Put this artist on my Folk for Kids playlist
Need a table at The Goof in Croatia for a party of three	1		Need a table at The Goof in Croatia for a party of three
The enamorándose playlist needs another album. 	0		The enamorándose playlist needs another album. 
Give 2 points to Khaled: A Tale of Arabia	4		Give 2 points to Khaled: A Tale of Arabia
What's the _ _ _ _ 	2	weather in Koontz Lake 	What's the weather in Koontz Lake
_ _ _ _ to _ playing? 	6	When is Longwave going be 	When is Longwave going to be playing?
Add album to my fairy tales	0		Add album to my fairy tales
Add camille to the This Is Lady Antebellum playlist	0		Add camille to the This Is Lady Antebellum playlist
Play Contigo En La Distancia	3		Play Contigo En La Distancia
_ _ _ _ _ _ _ Countess? 	5	Can you find me the movie The 	Can you find me the movie The Countess?
I only give Blood Work two stars	4		I only give Blood Work two stars
I want to hear some psychedelic rock	3		I want to hear some psychedelic rock
Where is the nearest cinema that is playing films	6		Where is the nearest cinema that is playing films
find close by movie schedule movies	6		find close by movie schedule movies
I'd like a table for natasha, bettye and kimberley at a coffeehouse with a smoking room	1		I'd like a table for natasha, bettye and kimberley at a coffeehouse with a smoking room
Rate 12: The Elements of Great Managing a 0	4		Rate 12: The Elements of Great Managing a 0
_ _ _ _ _ _ _ _ _ _ Dec. _ twenty-third, 2029. 	1	Book The Crown at Whitebrook in the Solomon Islands for the 	Book The Crown at Whitebrook in the Solomon Islands for Dec. the twenty-third, 2029.
Add sp balasubrahmanyam to my rockabilly mania playlist.	0		Add sp balasubrahmanyam to my rockabilly mania playlist.
rate the current book 3 out of 6 stars	4		rate the current book 3 out of 6 stars
What is the song The Beast from 20?	5		What is the song The Beast from 20?
I want the movie Perseo Miranda and his Theatre	5		I want the movie Perseo Miranda and his Theatre
What's the weather like in Topock	2		What's the weather like in Topock
I _ _ _ _ _ The _ _ _ _ _ 6 _ 	4	am giving this book called Wide Window one out of stars 	I am giving this book called The Wide Window one out of 6 stars
add Kisaki to Family Road Trip playlist	0		add Kisaki to Family Road Trip playlist
_ a _ _ _ _ a Star. 	5	Find soundtrack called Tied to 	Find a soundtrack called Tied to a Star.
Play ballad from Mandy Moore	3		Play ballad from Mandy Moore
_ _ Brokeback _ 	5	Buy novel Mountain 	Buy novel Brokeback Mountain
what's the _ _ _ _ _ 	2	forecast for my current location 	what's the forecast for my current location
I give The Blood Book five stars	4		I give The Blood Book five stars
can i get the movie schedule for Goodrich Quality Theaters	6		can i get the movie schedule for Goodrich Quality Theaters
I _ to _ a _ _ _ _ _ _ _ _ _ _ _ jerky 	1	need book restaurant for eight nearby Limerick one year from now that serves 	I need to book a restaurant for eight nearby Limerick one year from now that serves jerky 
I _ _ _ _ _ _ 4 _ _ 6 _ 	4	want to give Elephants Can Remember out of points 	I want to give Elephants Can Remember 4 out of 6 points
What's _ _ _ _ Kaltag? 	2	the weather like in 	What's the weather like in Kaltag?
_ _ _ _ _ _ _ Passion. 	5	What is the trailer for Feel the 	What is the trailer for Feel the Passion.
Book a restaurant that serves meze in Roseville FL with meredith, louisa and corrine.	1		Book a restaurant that serves meze in Roseville FL with meredith, louisa and corrine.
