sentence	label
the points given are five for Dust and Shadow	4
What time is The Brat playing at the movie house?	6
Rate The Firebrand one of 6 stars	4
What's the weather two months from now in Arletta Malawi	2
add paul wickens to Lo mejor del Rock de España	0
find TV series titled Sonata Mix Dwarf Cosmos	5
Rate Pillar of Fire and Other Plays a three	4
The Forest should be rated a four	4
Rate The Cherryh Odyssey three of 6 stars	4
my niece and I want to visit a food court in Callicoon, Tennessee	1
show me movies in the area	6
book a table at an oyster bar that serves apple butter on Jul. 10th, 2028	1
Rate the current textbook 1 of 6 stars	4
weather for Lowden OK	2
I want to hear a Sandra ep	3
book a spot at a pub that has trottole for their meal	1
Will the weather be stormy in Aurora?	2
Rate this textbook four points	4
What's the weather in Burns	2
My Idea of Fun is a book that should get 2 stars.	4
Where can I view the picture of Workin’ with the Miles Davis Quintet	5
Rate The First Death 1 stars	4
I want to hear secrets on parade from Tommy Walter	3
Rate the Deception chronicle one of 6 points	4
Find movie schedules for Star Theatres.	6
book a spot for 7 at an outdoor food court in Denmark	1
Rate this novel three out of 6 stars	4
Find a soundtrack called I Still Believe in You.	5
What is the nearest movie theatre playing Kate y Leopold?	6
Tell me what the weather will look like here at 01:50	2
Play me some Badass Women on Groove Shark	3
rate The Knife That Killed Me a three	4
What is the movie schedule for animated movies in the area	6
I would give this chronicle 0 stars	4
What painting is on The Cure discography?	5
find movie times	6
book a table for 2 in Gleed 	1
add Blag Dahlia to Pura Vida	0
play music from the twenties	3
What are the movie schedules at ArcLight Hollywood	6
play Hardcore music	3
show me movies in the area	6
Get me the Elvis’ Christmas Album TV show.	5
Will there be a blizzard in Chapel Point State Park or in the same area	2
add what if punk never happened to autumn	0
Can you add a eviatar banai album to my tgif playlist	0
find films at Showcase Cinemas	6
What will the weather be in IN?	2
Add bilal to winter	0
play the last Rocko music with deezer	3
Find the Fields of Sacrifice movie	5
give 5 out of 6 points to Absolutely, Positively Not series	4
give The Last Child 4 of 6	4
Rate current series one	4
show creativity of Comeback Season	5
Can you rate this novel as a four?	4
Please play some music from 1996	3
I would rate the Executive Power a four and a best rating of 6	4
find Switching Channels	5
rate the book Oath of Swords three for 6	4
What's the weather at four pm in Honduras	2
What will the weather be like in twenty two minutes at San Pasqual Battlefield State Historic Park	2
play a 2006 chant	3
Show The Night Riders	5
Play Expresión from Mickey Finn	3
Table for 8 at a popular food court	1
I'm looking for the TV series  called Unborn	5
I want to find the video game Masada Anniversary Edition Vol. 3: The Unknown Masada	5
Book PM Park, Clear Lake, Iowa at 5 am for 6 people.	1
Is there rain now in Maine	2
Is it hot here	2
What's the weather forecast for tomorrow around Sankertown?	2
Bring up the book Perfume: The Story of a Murderer	5
Play Wynton Kelly music on Netflix sort by popular	3
What's the snowfall at noon in IN	2
Make me a reservation for a party of six at The K Club on feb. 7th	1
play Hanging Out and Relaxing	3
play music by Odd Nosdam	3
Rate Religion and Dharma saga 1 points	4
add this track by clem burke to my atmospheric black metal playlist	0
Give three points out of 6 to One Hundred Poems of Tukaram	4
give 3 out of 6 stars to this essay	4
find Chant Down Babylon: The Island Anthology	5
I need to know the forecast for two am in Grand Lake Towne	2
What are the movie times for films playing nearby	6
Which films are playing at the closest cinema?	6
find Playground, a book	5
Rate The Keys to the White House a zero	4
find a novel called Best Hits Live: Save the Children Speed Live 2003	5
Rate Hocus Bogus a 4.	4
Lets go eat this fall at any restaurant that has parking in Finland	1
Play the most popular chant song by Hossein Alizadeh from around 2009	3
for this series The Magical Revival out of 6 give it a 5 	4
table for 1 please	1
give five points to The Tenor Wore Tapshoes	4
Will it be chilly in Fiji at ten pm	2
book an australian restaurant in Moldova	1
rate this book titled Cold two stars	4
Play the album Jack Takes The Floor by Tom Lehrer on netflix	3
Can  book a pizzeria that will serve a cupcake?	1
I want to give the current textbook 2 out of 6	4
Give The Fox and the Hound a 1	4
Show me the forecast for the distant area of ME at three pm	2
I'd like to see the Paul Murray Live television show	5
How temperate is it in Lopeno, Thailand?	2
I want to listen to the album going back to the blue ridge mountains on iheart	3
Play Noche de chicas playlist	3
I'm looking for Paris Match	5
Play Jono El Grande from the thirties	3
I want to rate Nathaniel Fludd, Beastologist 1 out of 6	4
Play 2006 chant music.	3
Find the movie schedule.	6
Play some 2011 chant music, new first, by Shaggy.	3
play some tango on iheart	3
will it be temperate here on 11/27/2023	2
what is the Bahamas forecast for stormy weather at 07:43:21	2
add enduser song in grime instrumentals	0
I want to play the video game Miss Castaway And The Island Girls	5
Find a reservation for three in Ansonia MI	1
Show me the movie schedules for any animated movies playing close by?	6
Play Nightbirds on Nantucket soundtrack	5
find start time in 12 seconds for National Bomb	6
Find me the movie schedule for Great Escape Theatres	6
I want to add No Mystery to alejandra's Acoustic Love playlist	0
can you get me the trailer of The Multiversity?	5
book a spot for one at a bar in Seabrook	1
Book a table for 8 people at Robinson House.	1
what movie is at Loews Cineplex Entertainment	6
Look up The Dock of the Bay show	5
give me the showtimes for Down Where The Buffalo Go at Amco Entertainment	6
what is the Poland forecast for next January	2
I want to listen to the Music of Ghost in the Shell: Stand Alone Complex	5
Add this album to Trotamundos	0
I want top-rated veneto cuisine at a restaurant in Antietam for 2.	1
Book reservations at restaurant in Edgemoor NM on august 3, 2024	1
Play the last song by Goldie	3
Add vikku vinayakram to my This Is Nicky Jam	0
book for five in Georgia at The Coffee Bean & Tea Leaf	1
find Long Hello and Short Goodbye, a movie	5
Can I get the showtimes for The Scarlet and the Black  at 12 pm.	6
rate The British Edda zero points	4
Add Theater to my New Metal Tracks playlist	0
Start up my Independent Music Monday playlist.	3
Add a billy strayhorn song to my the selektor playlist	0
Where can I buy a photograph called Feel the Love?	5
What's the forecast for nearby the current position?	2
Add this album to my US Latin Top 50 palylist	0
play a track from 2004	3
find the painting Strong Enough	5
Play music from my relentless playlist	3
Book a table for 4 in California	1
Plkay some sixties movement songs from Itunes	3
play the top song from Damon Albarn using Slacker	3
Rate this textbook 3 of 6	4
I want to book reservations for 8 at an indoor restaurant.	1
Play Kk on Zvooq.	3
What times will The Young Swordsman be showing at a local cinema?	6
I need a reservation for a party of ten in Algeria.	1
find the television show called Tactics	5
Add anson hu to my conexiones list	0
Show the movie times	6
Book a reservation at a restaraunt in CT	1
Rate The A-Z Guide to Arranged Marriage 0 of 6	4
find Live at Memory Lane	5
Show me the films at the closest cinema	6
play James Moody ballad	3
Weather for noon in CA	2
show creative album Heredity	5
Will it be hot on december 28 in Ayr, MI	2
I need a reservation in Steele City 	1
What are the movie times at Landmark Theatres	6
Play me Memoirs of Modern Love: Curious Age	5
I want to book a restaurant within walking distance of my neighborhood.	1
Play music from 1976 on Deezer	3
Play a cohesive playlist for me	3
What's the weather in Meherrin	2
book a latin cuisine pub for 2 on September the 13th, 2037 in Kazakhstan	1
Lets hear some 2009 music	3
What's the weather forecast for Seychelles?	2
Rate The Taking series a zero out of 6	4
what is the forecast for here at tea time	2
find a show called Big Broadcast of 1938	5
Book a restaurant in Palau for two people.	1
rate the current textbook 2 out of 6	4
play chant music from 1993	3
rate the current saga 4 of 6	4
I would like to hear music from 1993	3
show creative soundtrack Pitch Black Brigade	5
play some best selling rave songs	3
How will be the weather in Cotopaxi National Park at breakfast time?	2
Search for Polish Assault	5
What's the weather in Castle at 17:43	2
play a Morton Downey record with Slacker	3
Add el choclo to my women of classical list	0
I'd like seats for five at a place in Verden right now	1
Show Transformers: The Game	5
play music by Cass Elliot	3
Add another tune to my songs for you, not your parents playlist. 	0
Play a ballad by Heath	3
Where can I find The Brave Little Toaster To The Rescue book?	5
Is it going to get any hotter in Kerrick?	2
Can you give me the weather forecast for Nov. 9th for Lakeview Heights, LA	2
Play some James Cleveland.	3
Play a 2007 track from Adam Jones	3
Rate Lord of the World a value of 4	4
Play Pledge by Markus Grosskopf	3
Is it chilly in Alaska	2
give 5 out of 6 points to Racing the Rain	4
what movies are at the nearest movie house	6
I want hear some Junior Murvin off of Youtube	3
Wish to hear music from the year 1996	3
What is the weather forecast in 2 seconds for South Carolina	2
Can you get a table at The Triple Door in District Of Columbia for me and deborah vasquez 	1
Tell me the humidity index for Elizabethville, Indiana	2
play the song Shine A Light	3
find the show The Naked Gun	5
When is The Pirate Fairy playing at AMC Theaters?	6
Play  music from the thirties.	3
give 0 out of 6 stars to this album	4
Play Hasan Saltik from 2004	3
Show me the movie schedules for the nearest movie theatre in Invasion U.S.A..	6
I'd like to find the soundtrack Tianjin Today Evening News	5
Find the picture of The Harsh Light of Day	5
Give The Body Artist a 5.	4
What's the weather in Germantown Hills	2
Play Gloria on last fm	3
Pull up the book Live and Unreleased: The Radio Show	5
play Wait Until Tomorrow	3
Lets get a table for 10 at Space Aliens Grill & Bar	1
play music by Helen Ward	3
put any Andrew Hurley album onto timeless love songs	0
Can you give me the forecast for Osgood	2
Put hampartsoum limondjian in running to rock 170 to 190 bpm	0
Tell me the movie schedules for Mann Theatres	6
What's the weather in Singapore	2
Give The Resistance 2 out of 6 stars.	4
Play the newest stuff by blowfly	3
play the newest ep from the sixties	3
