sentence	label	missing	target
 The Garden Of Allah  Wade Mainer 	3	Play from 	Play The Garden Of Allah  from Wade Mainer
 Black & White: The Dawn  Justice playing  the movie theatre? 	6	Is of at 	Is Black & White: The Dawn of Justice playing at the movie theatre?
give 3   6  to The Secrets  Love 	4	out of points of 	give 3 out of 6 points to The Secrets of Love
 the Broke: Who Killed the Middle Classes?  a  	4	rate chronicle five 	rate the Broke: Who Killed the Middle Classes? chronicle a five
 the Labworth Café  Ethiopia for six people. 	1	Book in 	Book the Labworth Café in Ethiopia for six people.
Give this novel two points	4		Give this novel two points
  the nearest movie theatre playing The Collaborators 	6	What is 	What is the nearest movie theatre playing The Collaborators
I think The Turbulent Term of Tyke Tiler is a rating of 3.	4		I think The Turbulent Term of Tyke Tiler is a rating of 3.
I'd like to  Bound  Glory  the closest  theatre  21:41:08 	6	watch for at movie at 	I'd like to watch Bound for Glory at the closest movie theatre at 21:41:08
 the song Waar Is De Zon  Slacker 	3	Play on 	Play the song Waar Is De Zon on Slacker
What is Dear Old Girl Cooper Foundation	6		What is Dear Old Girl Cooper Foundation
 the schedule for movies  the Megaplex Theatres. 	6	Find at 	Find the schedule for movies at the Megaplex Theatres.
List all the movies   the area now. 	6	playing in 	List all the movies playing in the area now.
Find Z Cars. 	5		Find Z Cars.
Add rosemary clooney to Pura Vida playlist	0		Add rosemary clooney to Pura Vida playlist
find start time in 12 seconds for National Bomb	6		find start time in 12 seconds for National Bomb
Give Bruce Lee: The Man Only I Knew 5 points.	4		Give Bruce Lee: The Man Only I Knew 5 points.
listen to ballad songs from 1999	3		listen to ballad songs from 1999
 The British Edda zero points 	4	rate 	rate The British Edda zero points
 afdlin shauki to  Mejor Música Dance 2017 	0	Add La 	Add afdlin shauki to La Mejor Música Dance 2017
I'd like to eat with a party of nine in Snapfinger PA	1		I'd like to eat with a party of nine in Snapfinger PA
Is The Wash playing at the cinema in one minute	6		Is The Wash playing at the cinema in one minute
I'd like to book a place to eat in NY.	1		I'd like to book a place to eat in NY.
 up The  Are Indifferent to Astronomy 	5	Look Stars 	Look up The Stars Are Indifferent to Astronomy
 prints in the stone  Helen Baylor 	3	Play by 	Play prints in the stone by Helen Baylor
find the song Tholireyi Gadichindi	5		find the song Tholireyi Gadichindi
Find the schedule for Vanishing of the Bees at a movie house.	6		Find the schedule for Vanishing of the Bees at a movie house.
give The Rosales  2  6 	4	Saga of 	give The Rosales Saga  2 of 6
I want lance king   list called  Love 	0	in my One 	I want lance king in my list called One Love
I'd like to get reservations for four at a restaurant that serves apple sauce.	1		I'd like to get reservations for four at a restaurant that serves apple sauce.
Give the current novel 3 stars.	4		Give the current novel 3 stars.
I'd like to watch Abbott and Costello Meet Captain Kidd at the nearest cinema	6		I'd like to watch Abbott and Costello Meet Captain Kidd at the nearest cinema
Check the forecast for Orson for around 9 PM	2		Check the forecast for Orson for around 9 PM
Play the playlist spring	3		Play the playlist spring
I'm looking to find the trailer for Brought by the Sea.	5		I'm looking to find the trailer for Brought by the Sea.
Add the artist to the nuclear blast novelties playlist.	0		Add the artist to the nuclear blast novelties playlist.
Look up the  Cissy Houston 	5	show 	Look up the show Cissy Houston
Can you put a song by Rick Astley on my hot 50 playlist 	0		Can you put a song by Rick Astley on my hot 50 playlist 
What is the weather in South Bradenton	2		What is the weather in South Bradenton
 picasso baby to Digster Reggae  	0	add playlist 	add picasso baby to Digster Reggae playlist
 a highly rated restaurant  one person  Rainbow Lakes. 	1	Book for in 	Book a highly rated restaurant for one person in Rainbow Lakes.
Find me the nearest movie house that is showing The Saviour.	6		Find me the nearest movie house that is showing The Saviour.
Play me a nineties sound track	3		Play me a nineties sound track
Find the movie schedule for 12:53 AM	6		Find the movie schedule for 12:53 AM
  Project A Part II playing? 	6	Where is 	Where is Project A Part II playing?
Find the work Compiled fragments 1997-2003	5		Find the work Compiled fragments 1997-2003
will the weather be warm in August at the faraway in Micronesia	2		will the weather be warm in August at the faraway in Micronesia
 this tune  Nokio the N Tity to  this is bb king  	0	add by my playlist 	add this tune by Nokio the N Tity to my this is bb king playlist
show movie schedule for animated movies in the neighborhood	6		show movie schedule for animated movies in the neighborhood
Find the Three Little Pigs television show	5		Find the Three Little Pigs television show
I would  this chronicle 4  	4	rate stars 	I would rate this chronicle 4 stars
 this  titled The Silver Chalice a 1 	4	rate book 	rate this book titled The Silver Chalice a 1
Play the album Qr Iii by bobby bare	3		Play the album Qr Iii by bobby bare
 movies are playing  Warren Theatres? 	6	What at 	What movies are playing at Warren Theatres?
at ten AM I want to reserve a spot for 9 people to eat in Monaco.	1		at ten AM I want to reserve a spot for 9 people to eat in Monaco.
what is the forecast in Texas	2		what is the forecast in Texas
What's the weather  HI 	2	in 	What's the weather in HI
I want to move this album to the selektor playlist	0		I want to move this album to the selektor playlist
add david dallas to my latin dance cardio playlist	0		add david dallas to my latin dance cardio playlist
 music from Gavin Koppell movement 	3	Play 	Play music from Gavin Koppell movement
  the documentary A Winter of Cyclists 	5	Find me 	Find me the documentary A Winter of Cyclists
  the track Mama Liked The Roses 	3	Play me 	Play me the track Mama Liked The Roses
 a Ukraine pub serves mineiro 	1	book 	book a Ukraine pub serves mineiro
Rate the current novel three points	4		Rate the current novel three points
 it  to be hot here  8 years 	2	is going in 	is it going to be hot here in 8 years 
 Stefon Harris's song. 	3	Play 	Play Stefon Harris's song.
Book me a restaurant please.	1		Book me a restaurant please.
When  where  Nefertiti, Queen  the Nile playing? 	6	and is of 	When and where is Nefertiti, Queen of the Nile playing?
 a  called Time Is Just the Same. 	5	Find show 	Find a show called Time Is Just the Same.
play Top 100 Indie Tracks on Spotify on Lastfm	3		play Top 100 Indie Tracks on Spotify on Lastfm
I give The Blood Book   	4	five stars 	I give The Blood Book five stars
 the  Evocation I – The Arcane Dominion 	5	play song 	play the song Evocation I – The Arcane Dominion
What  the weather forecast  nine months within walking distance  Ohio 	2	is in of 	What is the weather forecast in nine months within walking distance of Ohio
 The Nubians of Plutonia trailer 	5	play 	play The Nubians of Plutonia trailer
play Jawad Ahmad 	3		play Jawad Ahmad
book a meal for four in DC	1		book a meal for four in DC
 me seats for 6  a restaurant  WV  one second 	1	Book at in in 	Book me seats for 6 at a restaurant in WV in one second
find Italy Has Awakened at a Goodrich Quality Theaters	6		find Italy Has Awakened at a Goodrich Quality Theaters
What's the weather forecast  Belknap? 	2	for 	What's the weather forecast for Belknap?
  the  be like  Louisiana  it be colder then now 	2	what will weather in will 	what will the weather be like in Louisiana will it be colder then now
Find me the book The Van Dyke Show	5		Find me the book The Van Dyke Show
Will it be freezing at 1 AM in Balko?	2		Will it be freezing at 1 AM in Balko?
 The Plutonium Files a five 	4	rate 	rate The Plutonium Files a five
Will there be a blizzard in Egypt?	2		Will there be a blizzard in Egypt?
add Embryo to lessie's hands up	0		add Embryo to lessie's hands up
 Going Down To The River  Pandora 	3	play on 	play Going Down To The River on Pandora
  the greatest Howard Levy song 	3	Play me 	Play me the greatest Howard Levy song
 up the Hard to Handle TV  	5	Look show 	Look up the Hard to Handle TV show
I need to book a table at a food court in NH that serves smelt	1		I need to book a table at a food court in NH that serves smelt
Play my Pandora app	3		Play my Pandora app
How is the weather  OH? 	2	in 	How is the weather in OH?
what is the forecast  warm weather  Carl 	2	for in 	what is the forecast for warm weather in Carl
 it foggy  Phinizy Swamp Nature Park? 	2	Is in 	Is it foggy in Phinizy Swamp Nature Park?
I need to book a restaurant in Burkettsville in 2 years  for rhoda adams, roxanne and I	1		I need to book a restaurant in Burkettsville in 2 years  for rhoda adams, roxanne and I
play the top nineties melody by Gus G	3		play the top nineties melody by Gus G
What movie house is playing Something for the Birds	6		What movie house is playing Something for the Birds
Will it be warm in Chicamocha National Park?	2		Will it be warm in Chicamocha National Park?
Rate the Sacred Fire series 5 points	4		Rate the Sacred Fire series 5 points
add the tune to the Indie Workout playlist	0		add the tune to the Indie Workout playlist
 me best joint restaurant  2 members  AMerican Samoa today 	1	book for at 	book me best joint restaurant for 2 members at AMerican Samoa today
Search for Another Cinderella Story	5		Search for Another Cinderella Story
what animated movies are in the neighbourhood	6		what animated movies are in the neighbourhood
 Atticus Ross to the  electrosafari 	0	Add playlist 	Add Atticus Ross to the playlist electrosafari
 Myths of the Near Future three  	4	Rate points 	Rate Myths of the Near Future three points
Give Home Is the Hunter zero stars	4		Give Home Is the Hunter zero stars
 the schedule  The Solitude  Prime Numbers  the nearest cinema  1 hour . 	6	Find for of at in 	Find the schedule for The Solitude of Prime Numbers at the nearest cinema in 1 hour .
What will the weather be here on dec. 25th?	2		What will the weather be here on dec. 25th?
 5  to The White Hotel 	4	give points 	give 5 points to The White Hotel
Find The Coffin. 	5		Find The Coffin.
I'd like to listen to Tom Cochrane's 1990 ep on Zvooq.	3		I'd like to listen to Tom Cochrane's 1990 ep on Zvooq.
play a 1988 soundtrack	3		play a 1988 soundtrack
Put sleeping with ghosts into  90s  playlist. 	0	my Indie 	Put sleeping with ghosts into my 90s Indie playlist. 
 the current chronicle a five 	4	rate 	rate the current chronicle a five
play Off the Ground	5		play Off the Ground
When is Barbary Coast playing?	6		When is Barbary Coast playing?
Give the  album on   a rating of three. 	4	current my playlist 	Give the current album on my playlist a rating of three.
List movies by movie times in the neighbourhood	6		List movies by movie times in the neighbourhood
